tag	chr	start	end	ID	Name	Note
26004354	6	26006182	26010413	Os06g43280	Os06g43280	paxneb-related protein%2C putative%2C expressed
26021219	6	26022267	26029283	Os06g43304	Os06g43304	cytochrome P450%2C putative%2C expressed
26029881	6	26034857	26038356	Os06g43320	Os06g43320	cytochrome P450%2C putative%2C expressed
26040553	6	26060866	26065357	Os06g43350	Os06g43350	cytochrome P450%2C putative%2C expressed
26068827	6	26068992	26069465	Os06g43360	Os06g43360	expressed protein
26070449	6	26072378	26074146	Os06g43370	Os06g43370	cytochrome P450%2C putative%2C expressed
26077052	6	26082406	26087091	Os06g43384	Os06g43384	cytochrome P450%2C putative%2C expressed
26086536	6	26092516	26094621	Os06g43410	Os06g43410	cytochrome P450%2C putative%2C expressed
26094263	6	26097154	26098851	Os06g43420	Os06g43420	cytochrome P450%2C putative%2C expressed
26103399	6	26105107	26107276	Os06g43430	Os06g43430	cytochrome P450%2C putative%2C expressed
26105344	6	26108626	26109554	Os06g43440	Os06g43440	cytochrome P450%2C putative%2C expressed
26105344	6	26123167	26124150	Os06g43470	Os06g43470	cytochrome P450 71A9%2C putative%2C expressed
26133480	6	26137029	26139343	Os06g43480	Os06g43480	cytochrome P450%2C putative%2C expressed
26137647	6	26145806	26148452	Os06g43490	Os06g43490	cytochrome P450%2C putative%2C expressed
26151704	6	26154315	26154776	Os06g43500	Os06g43500	expressed protein
26151704	6	26155404	26159116	Os06g43510	Os06g43510	cytochrome P450 71D6%2C putative%2C expressed
26156275	6	26159542	26164597	Os06g43520	Os06g43520	cytochrome P450 71D7%2C putative%2C expressed
26168705	6	26172979	26173314	Os06g43530	Os06g43530	expressed protein
26182417	6	26183307	26187104	Os06g43550	Os06g43550	expressed protein
26184227	6	26189972	26198119	Os06g43560	Os06g43560	phox domain-containing protein%2C putative%2C expressed
26198461	6	26199320	26204623	Os06g43570	Os06g43570	peptidase%2C T1 family%2C putative%2C expressed
26198461	6	26208295	26212001	Os06g43580	Os06g43580	expressed protein
26202587	6	26215482	26218666	Os06g43590	Os06g43590	SNF7 domain containing protein%2C putative%2C expressed
26225237	6	26227104	26228760	Os06g43600	Os06g43600	LTPL129 - Protease inhibitor/seed storage/LTP family protein precursor%2C expressed
26225237	6	26229857	26232885	Os06g43610	Os06g43610	formamidopyrimidine-DNA glycosylase%2C putative%2C expressed
26233503	6	26234932	26238270	Os06g43620	Os06g43620	haemolysin-III%2C putative%2C expressed
26239277	6	26242005	26250269	Os06g43630	Os06g43630	sucrose-phosphate synthase%2C putative%2C expressed
26251667	6	26254119	26259281	Os06g43640	Os06g43640	Ser/Thr protein phosphatase family protein%2C putative%2C expressed
26255468	6	26263103	26266853	Os06g43650	Os06g43650	secreted salivary protein%2C putative%2C expressed
26267302	6	26272897	26278666	Os06g43660	Os06g43660	inorganic H+ pyrophosphatase%2C putative%2C expressed
26277733	6	26279804	26292345	Os06g43670	Os06g43670	Leucine Rich Repeat family protein%2C expressed
26292884	6	26296679	26303260	Os06g43680	Os06g43680	palmitoyltransferase TIP1%2C putative%2C expressed
26300629	6	26303837	26312412	Os06g43690	Os06g43690	WD repeat-containing protein%2C putative%2C expressed
26311802	6	26312602	26315063	Os06g43700	Os06g43700	transmembrane amino acid transporter protein%2C putative%2C expressed
26313601	6	26316042	26318956	Os06g43710	Os06g43710	glucosidase II beta subunit-like domain containing protein%2C expressed
26314930	6	26319545	26320183	Os06g43720	Os06g43720	expressed protein
26314930	6	26321257	26321559	Os06g43730	Os06g43730	expressed protein
26314930	6	26322828	26324093	Os06g43740	Os06g43740	OsFBX201 - F-box domain containing protein%2C expressed
26318743	6	26326167	26329344	Os06g43750	Os06g43750	expressed protein
26331789	6	26332887	26345250	Os06g43760	Os06g43760	tRNA synthetase class I%2C putative%2C expressed
26338079	6	26346136	26347098	Os06g43770	Os06g43770	expressed protein
26349851	6	26355715	26359083	Os06g43780	Os06g43780	expressed protein
26355156	6	26360281	26374490	Os06g43790	Os06g43790	transcription initiation factor TFIID subunit 1%2C putative%2C expressed
26368130	6	26375956	26379227	Os06g43800	Os06g43800	methyltransferase domain containing protein%2C putative%2C expressed
26380444	6	26384994	26385659	Os06g43810	Os06g43810	expressed protein
26385637	6	26388050	26391619	Os06g43820	Os06g43820	expressed protein
26398181	6	26399276	26405231	Os06g43840	Os06g43840	protein kinase domain containing protein%2C expressed
26402614	6	26408087	26410937	Os06g43850	Os06g43850	ATP synthase F1%2C delta subunit family protein%2C putative%2C expressed
26405344	6	26411488	26414835	Os06g43860	Os06g43860	homeobox protein knotted-1%2C putative%2C expressed
26415833	6	26421512	26427830	Os06g43870	Os06g43870	expressed protein
26432048	6	26435261	26439317	Os06g43880	Os06g43880	prenyltransferase%2C putative%2C expressed
26438346	6	26440413	26441925	Os06g43890	Os06g43890	expressed protein
26442025	6	26442595	26444898	Os06g43900	Os06g43900	ribosomal protein L35%2C putative%2C expressed
26445355	6	26450761	26454696	Os06g43910	Os06g43910	two-component response regulator%2C putative%2C expressed
26454979	6	26455046	26455961	Os06g43920	Os06g43920	hypothetical protein
26454979	6	26456227	26461806	Os06g43930	Os06g43930	OsProCP2 - Putative Lysosomal Pro-x Carboxypeptidase homologue%2C expressed
26467212	6	26471719	26473967	Os06g43940	Os06g43940	expressed protein
26475903	6	26478479	26479271	Os06g43950	Os06g43950	expressed protein
26478976	6	26482245	26483810	Os06g43960	Os06g43960	expressed protein
26484267	6	26489447	26489885	Os06g43970	Os06g43970	expressed protein
26490429	6	26490442	26493074	Os06g43980	Os06g43980	expressed protein
26493061	6	26496998	26498376	Os06g43990	Os06g43990	expressed protein
26495506	6	26500615	26501166	Os06g44000	Os06g44000	expressed protein
26505094	6	26509919	26511699	Os06g44010	Os06g44010	WRKY28%2C expressed
26510068	6	26515057	26516818	Os06g44020	Os06g44020	expressed protein
26525805	6	26529298	26538141	Os06g44030	Os06g44030	WD domain%2C G-beta repeat domain containing protein%2C expressed
26552172	6	26554537	26561226	Os06g44034	Os06g44034	expressed protein
26558876	6	26563139	26566299	Os06g44040	Os06g44040	DOMON domain containing protein%2C expressed
26564917	6	26569416	26572458	Os06g44050	Os06g44050	methyladenine glycosylase%2C putative%2C expressed
26572781	6	26575125	26579684	Os06g44060	Os06g44060	phospholipase D. Active site motif family protein%2C expressed
26582668	6	26585560	26588132	Os06g44080	Os06g44080	ubiquitin family protein%2C putative%2C expressed
26587619	6	26589782	26590679	Os06g44090	Os06g44090	expressed protein
26587619	6	26591905	26593464	Os06g44100	Os06g44100	HLS%2C putative%2C expressed
26627028	6	26631938	26634878	Os06g44140	Os06g44140	transmembrane 9 superfamily member%2C putative%2C expressed
26634209	6	26635632	26639757	Os06g44150	Os06g44150	CorA-like magnesium transporter protein%2C putative%2C expressed
26642179	6	26646324	26647896	Os06g44160	Os06g44160	heat shock protein DnaJ%2C putative%2C expressed
26648632	6	26650127	26652370	Os06g44170	Os06g44170	NAD dependent epimerase/dehydratase family protein%2C putative%2C expressed
26652548	6	26652829	26659263	Os06g44180	Os06g44180	NAD dependent epimerase/dehydratase family protein%2C putative%2C expressed
26657182	6	26660027	26660357	Os06g44190	Os06g44190	expressed protein
26657182	6	26660938	26664595	Os06g44200	Os06g44200	ZOS6-06 - C2H2 zinc finger protein%2C expressed
26657182	6	26665145	26669592	Os06g44210	Os06g44210	protein phosphatase 2C%2C putative%2C expressed
26675224	6	26676853	26677195	Os06g44220	Os06g44220	OsRCI2-9 - Putative low temperature and salt responsive protein%2C expressed
26676974	6	26680140	26690056	Os06g44230	Os06g44230	DNA-directed RNA polymerase 3A%2C chloroplast precursor%2C putative%2C expressed
26686372	6	26690714	26692639	Os06g44240	Os06g44240	gp176%2C putative%2C expressed
26693010	6	26693487	26696433	Os06g44250	Os06g44250	haemolysin-III%2C putative%2C expressed
26698562	6	26698962	26700042	Os06g44260	Os06g44260	synthase%2C putative%2C expressed
26707874	6	26708003	26709889	Os06g44270	Os06g44270	synthase%2C putative%2C expressed
26707874	6	26711491	26714306	Os06g44275	Os06g44275	expressed protein
26732187	6	26736603	26744116	Os06g44300	Os06g44300	WAX2%2C putative%2C expressed
26748041	6	26752551	26755222	Os06g44310	Os06g44310	tetraspanin family protein%2C putative%2C expressed
26755414	6	26756214	26757596	Os06g44320	Os06g44320	expressed protein
26764337	6	26766493	26767895	Os06g44330	Os06g44330	expressed protein
26772779	6	26775505	26775924	Os06g44350	Os06g44350	hypothetical protein
26772779	6	26777500	26778390	Os06g44360	Os06g44360	expressed protein
26772779	6	26778838	26781799	Os06g44370	Os06g44370	WD domain%2C G-beta repeat domain containing protein%2C expressed
26780164	6	26782832	26784850	Os06g44374	Os06g44374	protein transport protein SEC61 subunit gamma%2C putative%2C expressed
26780164	6	26785108	26792026	Os06g44380	Os06g44380	ubiquitin carboxyl-terminal hydrolase family protein%2C expressed
26793773	6	26798668	26798970	Os06g44390	Os06g44390	expressed protein
26793773	6	26803050	26803366	Os06g44400	Os06g44400	hypothetical protein
26805008	6	26807861	26813600	Os06g44410	Os06g44410	histidine kinase%2C putative%2C expressed
26823594	6	26829527	26830408	Os06g44420	Os06g44420	GDU1%2C putative%2C expressed
26827493	6	26833860	26836084	Os06g44430	Os06g44430	protein kinase%2C putative%2C expressed
26839634	6	26843087	26844776	Os06g44450	Os06g44450	CCT/B-box zinc finger protein%2C putative%2C expressed
26853011	6	26854885	26858586	Os06g44460	Os06g44460	D-3-phosphoglycerate dehydrogenase%2C chloroplast precursor%2C putative%2C expressed
26855117	6	26859069	26859739	Os06g44470	Os06g44470	pollen allergen%2C putative%2C expressed
26860981	6	26871783	26872031	Os06g44490	Os06g44490	expressed protein
26872302	6	26876995	26878985	Os06g44500	Os06g44500	OsFBK17 - F-box domain and kelch repeat containing protein%2C expressed
26882582	6	26885873	26886145	Os06g44510	Os06g44510	hypothetical protein
26900356	6	26904391	26908175	Os06g44540	Os06g44540	HOTHEAD precursor%2C putative%2C expressed
26907678	6	26910657	26911422	Os06g44550	Os06g44550	expressed protein
26936370	6	26937147	26941028	Os06g44610	Os06g44610	membrane associated DUF588 domain containing protein%2C putative%2C expressed
26941072	6	26943094	26949889	Os06g44620	Os06g44620	AMP-binding domain containing protein%2C expressed
26951626	6	26952626	26953598	Os06g44630	Os06g44630	expressed protein
26953262	6	26954364	26955285	Os06g44640	Os06g44640	expressed protein
26953262	6	26956802	26957207	Os06g44650	Os06g44650	hypothetical protein
26955459	6	26957536	26958611	Os06g44660	Os06g44660	fasciclin-like arabinogalactan precursor protein%2C putative%2C expressed
26959370	6	26960704	26961368	Os06g44670	Os06g44670	expressed protein
26970450	6	26972929	26973542	Os06g44680	Os06g44680	expressed protein
27020210	6	27025437	27029339	Os06g44750	Os06g44750	AP2 domain containing protein%2C expressed
27028689	6	27043124	27045828	Os06g44760	Os06g44760	expressed protein
27028689	6	27046712	27047926	Os06g44770	Os06g44770	expressed protein
27052502	6	27054106	27054779	Os06g44780	Os06g44780	expressed protein
27052502	6	27059070	27062657	Os06g44790	Os06g44790	expressed protein
27062108	6	27068985	27074406	Os06g44810	Os06g44810	expressed protein
27071629	6	27075170	27076638	Os06g44820	Os06g44820	PPR repeat domain containing protein%2C putative%2C expressed
27074099	6	27082757	27083017	Os06g44830	Os06g44830	expressed protein
27086612	6	27087455	27092919	Os06g44840	Os06g44840	prenyltransferase%2C putative%2C expressed
27110067	6	27114986	27117417	Os06g44860	Os06g44860	OsSPL10 - SBP-box gene family member%2C expressed
27120775	6	27123570	27124652	Os06g44870	Os06g44870	expressed protein
27123233	6	27126260	27130156	Os06g44880	Os06g44880	type II intron maturase protein%2C putative%2C expressed
27135239	6	27135555	27144857	Os06g44890	Os06g44890	villin protein%2C putative%2C expressed
27147871	6	27148692	27150752	Os06g44900	Os06g44900	leaf senescence related protein%2C putative%2C expressed
27150472	6	27151476	27154086	Os06g44910	Os06g44910	OsGrx_C4 - glutaredoxin subgroup I%2C expressed
27150472	6	27154893	27156260	Os06g44920	Os06g44920	OsFBDUF34 - F-box and DUF domain containing protein%2C expressed
27162158	6	27162266	27163325	Os06g44930	Os06g44930	expressed protein
27198192	6	27200806	27204762	Os06g44970	Os06g44970	auxin efflux carrier component%2C putative%2C expressed
27209514	6	27209968	27210174	Os06g44980	Os06g44980	expressed protein
27214796	6	27216180	27219840	Os06g45010	Os06g45010	expressed protein
27218738	6	27219528	27223172	Os06g45000	Os06g45000	ubiquitin-conjugating enzyme%2C putative%2C expressed
27223633	6	27226619	27233106	Os06g45020	Os06g45020	STRUBBELIG-RECEPTOR FAMILY 3 precursor%2C putative%2C expressed
27252972	6	27253383	27255039	Os06g45040	Os06g45040	B-box zinc finger family protein%2C putative%2C expressed
27252972	6	27257457	27261082	Os06g45050	Os06g45050	clathrin assembly protein%2C putative%2C expressed
27261029	6	27261294	27262594	Os06g45060	Os06g45060	expressed protein
27261029	6	27262805	27264972	Os06g45070	Os06g45070	diphthamide biosynthesis protein 3%2C putative%2C expressed
27261029	6	27265304	27269905	Os06g45080	Os06g45080	rabGAP/TBC domain-containing protein%2C putative%2C expressed
27270852	6	27271966	27275228	Os06g45090	Os06g45090	expressed protein
27272221	6	27275439	27278872	Os06g45100	Os06g45100	FAD binding domain of DNA photolyase domain containing protein%2C expressed
27277819	6	27279950	27284998	Os06g45110	Os06g45110	DNA binding protein%2C putative%2C expressed
27280008	6	27286243	27292852	Os06g45120	Os06g45120	ATP synthase%2C putative%2C expressed
27289850	6	27294148	27295054	Os06g45130	Os06g45130	expressed protein
27299805	6	27299914	27302140	Os06g45140	Os06g45140	bZIP transcription factor domain containing protein%2C expressed
27299805	6	27303496	27304229	Os06g45150	Os06g45150	pollen allergen%2C putative%2C expressed
27304823	6	27306726	27307409	Os06g45160	Os06g45160	pollen allergen%2C putative%2C expressed
27314110	6	27316959	27317637	Os06g45180	Os06g45180	pollen allergen%2C putative%2C expressed
27321757	6	27323838	27324411	Os06g45190	Os06g45190	pollen allergen%2C putative%2C expressed
27324762	6	27326491	27328703	Os06g45200	Os06g45200	group 3 pollen allergen%2C putative%2C expressed
27327066	6	27329131	27330356	Os06g45210	Os06g45210	pollen allergen%2C putative%2C expressed
27329581	6	27331978	27332848	Os06g45220	Os06g45220	expressed protein
27329581	6	27333353	27334067	Os06g45230	Os06g45230	pollen allergen%2C putative%2C expressed
27331582	6	27335847	27339387	Os06g45240	Os06g45240	inactive receptor kinase At2g26730 precursor%2C putative%2C expressed
27336487	6	27341864	27345789	Os06g45250	Os06g45250	tRNA pseudouridine synthase family protein%2C putative%2C expressed
27347898	6	27363816	27369245	Os06g45280	Os06g45280	protein kinase APK1B%2C chloroplast precursor%2C putative%2C expressed
27372123	6	27377708	27378472	Os06g45290	Os06g45290	pollen allergen%2C putative%2C expressed
27378973	6	27384222	27386859	Os06g45300	Os06g45300	serine/threonine-protein kinase HT1%2C putative%2C expressed
27384372	6	27387537	27391266	Os06g45310	Os06g45310	OsSPL11 - SBP-box gene family member%2C expressed
27395916	6	27396209	27396876	Os06g45320	Os06g45320	DEFL27 - Defensin and Defensin-like DEFL family
27395916	6	27397474	27400410	Os06g45330	Os06g45330	endonuclease V%2C putative%2C expressed
27395916	6	27402362	27403768	Os06g45340	Os06g45340	peptidyl-prolyl cis-trans isomerase%2C FKBP-type%2C putative%2C expressed
27410565	6	27412678	27417601	Os06g45350	Os06g45350	protein kinase domain containing protein%2C expressed
27414019	6	27419368	27427845	Os06g45360	Os06g45360	peptidase%2C M24 family protein%2C putative%2C expressed
27428151	6	27428887	27431108	Os06g45370	Os06g45370	fructose-1%2C6-bisphosphatase%2C putative%2C expressed
27428151	6	27433318	27441148	Os06g45380	Os06g45380	vacuolar-sorting receptor precursor%2C putative%2C expressed
27440005	6	27441352	27444894	Os06g45390	Os06g45390	expressed protein
27451572	6	27456910	27459562	Os06g45410	Os06g45410	MYB family transcription factor%2C putative%2C expressed
27458529	6	27462105	27463014	Os06g45420	Os06g45420	expressed protein
27462973	6	27466365	27469864	Os06g45430	Os06g45430	cell cycle control protein%2C putative%2C expressed
27462973	6	27469974	27471848	Os06g45440	Os06g45440	haloacid dehalogenase-like hydrolase domain-containing protein 3%2C putative%2C expressed
27471239	6	27473215	27474449	Os06g45450	Os06g45450	glucan endo-1%2C3-beta-glucosidase 12 precursor%2C putative%2C expressed
27476833	6	27480082	27481387	Os06g45460	Os06g45460	OsFBX202 - F-box domain containing protein%2C expressed
